2.636313699999999760e-01,2.633756400000000220e-01,2.630752299999999932e-01
2.635082899999999784e-01,2.633430099999999885e-01,2.629832599999999965e-01
2.635358300000000265e-01,2.637411700000000248e-01,2.636443099999999928e-01
2.635066799999999931e-01,2.637267099999999753e-01,2.633198500000000220e-01
2.638844000000000189e-01,2.639049600000000217e-01,2.640665500000000110e-01
2.635457500000000231e-01,2.635019399999999901e-01,2.631463399999999786e-01
2.635946000000000122e-01,2.633288799999999874e-01,2.630051999999999945e-01
2.636901700000000015e-01,2.637653899999999885e-01,2.633580300000000207e-01
2.636749700000000085e-01,2.637215900000000057e-01,2.633164499999999797e-01
2.638580500000000106e-01,2.638915199999999905e-01,2.638931299999999758e-01
2.634975900000000038e-01,2.634350999999999776e-01,2.631260500000000002e-01
2.638222900000000148e-01,2.637380100000000227e-01,2.638082500000000219e-01
2.638763800000000215e-01,2.638788799999999823e-01,2.637389900000000065e-01
2.639125600000000182e-01,2.640772499999999856e-01,2.637219399999999880e-01
2.638415399999999855e-01,2.639828900000000256e-01,2.635380299999999787e-01
2.634962499999999874e-01,2.635428599999999899e-01,2.634271699999999883e-01
2.635492999999999864e-01,2.636469300000000016e-01,2.632347600000000121e-01
2.636231800000000125e-01,2.635572600000000154e-01,2.635772200000000010e-01
2.639695100000000183e-01,2.638994199999999957e-01,2.640279200000000270e-01
2.636698800000000231e-01,2.637895599999999785e-01,2.633968600000000104e-01
2.634500900000000256e-01,2.635208099999999942e-01,2.631952499999999917e-01
2.639347000000000221e-01,2.639359800000000145e-01,2.636031200000000241e-01
2.637682599999999766e-01,2.637432499999999846e-01,2.635677499999999895e-01
2.634324399999999899e-01,2.635727500000000223e-01,2.630618800000000257e-01
2.643538400000000066e-01,2.642777000000000043e-01,2.643456499999999876e-01
2.636391499999999888e-01,2.636961299999999730e-01,2.635429799999999823e-01
2.636946399999999802e-01,2.637769899999999890e-01,2.632363099999999734e-01
2.638079799999999975e-01,2.638008900000000101e-01,2.637354100000000034e-01
2.642829400000000217e-01,2.642048900000000256e-01,2.642721800000000232e-01
2.707784500000000039e-01,2.707219100000000100e-01,2.709882299999999966e-01
2.637487399999999815e-01,2.637990700000000244e-01,2.634660300000000177e-01
2.636106300000000124e-01,2.637248899999999896e-01,2.630232299999999968e-01
2.634394500000000194e-01,2.634026999999999896e-01,2.634283900000000123e-01
2.634899600000000230e-01,2.635973699999999975e-01,2.630945700000000276e-01
2.632083900000000143e-01,2.633039999999999825e-01,2.630615800000000171e-01
2.634167700000000223e-01,2.634519900000000248e-01,2.633341599999999838e-01
2.631972399999999990e-01,2.632954699999999759e-01,2.630448000000000230e-01
2.634699300000000188e-01,2.635630700000000104e-01,2.631388000000000060e-01
2.645441299999999885e-01,2.645275000000000265e-01,2.647488399999999853e-01
2.635226500000000249e-01,2.636280699999999921e-01,2.632390299999999850e-01
2.634619200000000161e-01,2.635662300000000124e-01,2.631213700000000211e-01
2.634981000000000129e-01,2.634071700000000238e-01,2.635340999999999934e-01
2.649656499999999970e-01,2.648960100000000151e-01,2.651379400000000164e-01
2.636734199999999917e-01,2.636200200000000105e-01,2.636639499999999803e-01
2.639185199999999898e-01,2.638274099999999844e-01,2.638701199999999858e-01
2.641127400000000125e-01,2.641628699999999941e-01,2.637199800000000205e-01
2.636407599999999740e-01,2.637601800000000107e-01,2.633752500000000052e-01
2.636465700000000245e-01,2.637575899999999862e-01,2.632940699999999912e-01
2.643693100000000240e-01,2.642848500000000156e-01,2.645018699999999723e-01
2.642593100000000250e-01,2.641659100000000038e-01,2.642403199999999730e-01
2.645537299999999870e-01,2.644817799999999997e-01,2.645574800000000115e-01
2.636035099999999853e-01,2.636624599999999874e-01,2.634190599999999827e-01
2.633606499999999739e-01,2.634221900000000005e-01,2.630545200000000139e-01
2.635370499999999949e-01,2.636094099999999885e-01,2.632693400000000183e-01
2.636112899999999981e-01,2.637048100000000117e-01,2.634601599999999988e-01
2.635385399999999878e-01,2.636122699999999819e-01,2.632494899999999749e-01
2.639465899999999809e-01,2.639464400000000044e-01,2.637189899999999865e-01
2.642928700000000131e-01,2.642208600000000018e-01,2.642951900000000132e-01
2.643088100000000051e-01,2.642111799999999899e-01,2.644636599999999893e-01
2.637513300000000060e-01,2.637743900000000252e-01,2.634641500000000081e-01
2.631725699999999946e-01,2.632696600000000164e-01,2.626884899999999967e-01
2.638433900000000110e-01,2.637501099999999821e-01,2.638512599999999764e-01
2.640197000000000238e-01,2.639265399999999873e-01,2.640446699999999813e-01
2.634661799999999943e-01,2.635205099999999856e-01,2.634148599999999729e-01
2.644299600000000194e-01,2.643441899999999789e-01,2.645614399999999811e-01
2.638836199999999854e-01,2.638847500000000013e-01,2.638807000000000236e-01
2.635087099999999793e-01,2.635611600000000165e-01,2.631508699999999812e-01
2.637202399999999947e-01,2.638737899999999970e-01,2.634865000000000124e-01
2.633174699999999979e-01,2.633751899999999813e-01,2.629711599999999816e-01
2.635748399999999769e-01,2.634440699999999747e-01,2.635967399999999961e-01
2.634955299999999778e-01,2.635857799999999918e-01,2.632449000000000039e-01
2.632995499999999933e-01,2.633809999999999762e-01,2.631577800000000078e-01
2.638575699999999857e-01,2.637761800000000267e-01,2.637227200000000216e-01
2.638200499999999726e-01,2.638979599999999870e-01,2.636146500000000059e-01
2.635521299999999956e-01,2.636568200000000139e-01,2.632883799999999885e-01
2.628520999999999774e-01,2.629175799999999841e-01,2.626382999999999912e-01
2.639684700000000106e-01,2.640644899999999851e-01,2.637506099999999964e-01
2.636898200000000192e-01,2.637015600000000015e-01,2.633725399999999883e-01
2.640879799999999999e-01,2.639907899999999752e-01,2.641029699999999925e-01
2.636839999999999740e-01,2.637568699999999766e-01,2.633504600000000084e-01
2.637940899999999811e-01,2.636914799999999781e-01,2.637054300000000184e-01
2.632697199999999849e-01,2.633164499999999797e-01,2.629793899999999796e-01
2.640552500000000191e-01,2.639934099999999839e-01,2.641304099999999822e-01
2.637541899999999995e-01,2.638710100000000169e-01,2.632727300000000104e-01
2.642357300000000020e-01,2.641537800000000047e-01,2.641692199999999824e-01
2.636970900000000229e-01,2.637734700000000099e-01,2.632931199999999916e-01
2.636039299999999863e-01,2.637380999999999753e-01,2.633045900000000050e-01
2.636812000000000045e-01,2.638166800000000256e-01,2.634501799999999783e-01
2.634785199999999938e-01,2.635447100000000153e-01,2.633225599999999833e-01
2.638725599999999782e-01,2.639770200000000067e-01,2.633822299999999950e-01
2.633348999999999829e-01,2.633976000000000095e-01,2.632240399999999925e-01
2.641863500000000142e-01,2.640820700000000021e-01,2.642415799999999759e-01
2.633954900000000099e-01,2.635493300000000261e-01,2.629936900000000022e-01
2.638001999999999847e-01,2.638504799999999983e-01,2.636044599999999849e-01
2.642967999999999984e-01,2.642634500000000108e-01,2.642147499999999982e-01
2.639328200000000124e-01,2.638460999999999723e-01,2.638662800000000086e-01
2.641841799999999907e-01,2.640910699999999833e-01,2.641759200000000085e-01
2.641609899999999844e-01,2.641093999999999942e-01,2.642073899999999864e-01
2.641201899999999769e-01,2.641031999999999824e-01,2.640230700000000263e-01
2.636857599999999913e-01,2.637008699999999761e-01,2.635577000000000059e-01
2.634688600000000269e-01,2.635560000000000125e-01,2.631531400000000076e-01
2.646116299999999866e-01,2.645507200000000170e-01,2.646116900000000105e-01
2.638815600000000150e-01,2.639771100000000148e-01,2.634233799999999848e-01
2.633989500000000206e-01,2.633795400000000231e-01,2.632234099999999910e-01
2.636366199999999882e-01,2.636496999999999868e-01,2.631227400000000216e-01
2.637821699999999825e-01,2.638573900000000250e-01,2.636212099999999947e-01
2.639913300000000240e-01,2.640303999999999984e-01,2.639734100000000194e-01
2.642522199999999821e-01,2.641747600000000085e-01,2.642845200000000228e-01
2.627382899999999855e-01,2.628180999999999989e-01,2.626843999999999846e-01
2.636848999999999998e-01,2.637780900000000206e-01,2.633822299999999950e-01
2.633815999999999935e-01,2.634505600000000003e-01,2.630243600000000126e-01
2.640095900000000162e-01,2.639367000000000241e-01,2.640340899999999991e-01
2.644991600000000109e-01,2.644367200000000140e-01,2.644543300000000152e-01
2.633451499999999723e-01,2.634438299999999900e-01,2.630307700000000248e-01
2.630764500000000172e-01,2.631384399999999735e-01,2.628626800000000152e-01
2.635631299999999788e-01,2.636731299999999778e-01,2.634051099999999979e-01
2.638460999999999723e-01,2.639546099999999784e-01,2.634207299999999918e-01
2.632294600000000262e-01,2.633623500000000228e-01,2.630588700000000002e-01
2.640556700000000201e-01,2.639389300000000160e-01,2.641240100000000202e-01
2.637844699999999931e-01,2.639296400000000209e-01,2.635603200000000146e-01
2.639556800000000258e-01,2.638438000000000172e-01,2.638267000000000251e-01
2.636633500000000185e-01,2.636376599999999959e-01,2.634441599999999828e-01
2.634414400000000267e-01,2.635427399999999976e-01,2.630813699999999811e-01
2.629288100000000128e-01,2.630837300000000156e-01,2.626223599999999991e-01
2.638212699999999966e-01,2.639403000000000166e-01,2.635093600000000258e-01
2.653733799999999921e-01,2.653515000000000179e-01,2.655141400000000096e-01
2.639071000000000056e-01,2.638048499999999796e-01,2.637654199999999727e-01
2.638844799999999768e-01,2.637940899999999811e-01,2.639218300000000239e-01
2.633287899999999793e-01,2.634684099999999862e-01,2.630954699999999979e-01
2.655851799999999763e-01,2.655242400000000225e-01,2.657096700000000089e-01
2.632364600000000054e-01,2.633045900000000050e-01,2.629542599999999952e-01
2.634545300000000201e-01,2.634866499999999889e-01,2.631836200000000070e-01
2.640475899999999987e-01,2.639627199999999840e-01,2.640306700000000228e-01
2.637708500000000011e-01,2.637637600000000138e-01,2.637496899999999811e-01
2.637999999999999790e-01,2.637391099999999988e-01,2.638157600000000103e-01
2.638420499999999946e-01,2.637649200000000138e-01,2.638384400000000074e-01
2.636220799999999809e-01,2.635376500000000122e-01,2.636046400000000012e-01
2.641758900000000243e-01,2.640819300000000203e-01,2.641395300000000113e-01
2.637767500000000043e-01,2.637641700000000200e-01,2.635673299999999886e-01
2.634975900000000038e-01,2.634353600000000073e-01,2.634845100000000051e-01
2.632960699999999932e-01,2.633585299999999796e-01,2.630936199999999725e-01
2.637606900000000199e-01,2.639327000000000201e-01,2.636398400000000142e-01
2.638528600000000224e-01,2.637625299999999950e-01,2.638449700000000120e-01
2.633982000000000268e-01,2.634671000000000096e-01,2.631086699999999889e-01
2.639924599999999844e-01,2.639147299999999863e-01,2.640079000000000176e-01
2.639122300000000254e-01,2.637896800000000264e-01,2.639015900000000192e-01
2.637186300000000094e-01,2.638378100000000059e-01,2.631431499999999923e-01
2.642623499999999792e-01,2.641559499999999727e-01,2.643250799999999900e-01
2.642995699999999837e-01,2.642147200000000140e-01,2.645245800000000092e-01
2.637575899999999862e-01,2.637572300000000092e-01,2.634439499999999823e-01
2.635089800000000038e-01,2.636201400000000028e-01,2.632941599999999993e-01
2.634903200000000001e-01,2.636079199999999956e-01,2.635106700000000024e-01
2.658433900000000127e-01,2.657518999999999854e-01,2.657499600000000073e-01
2.639034699999999733e-01,2.638648499999999841e-01,2.639084500000000166e-01
2.637088300000000052e-01,2.638539999999999774e-01,2.634516700000000267e-01
2.634703500000000198e-01,2.636111400000000216e-01,2.631957500000000061e-01
2.633825799999999773e-01,2.635044500000000012e-01,2.631067599999999951e-01
2.632030200000000097e-01,2.633099600000000096e-01,2.629750100000000090e-01
2.638618600000000036e-01,2.638001700000000005e-01,2.639655799999999775e-01
2.641274900000000203e-01,2.640543300000000038e-01,2.641866199999999831e-01
2.648247499999999977e-01,2.647591499999999987e-01,2.647698800000000130e-01
2.641956200000000199e-01,2.641253499999999810e-01,2.642103100000000038e-01
2.636658800000000191e-01,2.637031699999999868e-01,2.634582200000000207e-01
2.639866799999999736e-01,2.638717899999999950e-01,2.639936199999999844e-01
2.634120899999999876e-01,2.635150800000000126e-01,2.629786399999999857e-01
2.636646300000000109e-01,2.636141200000000073e-01,2.636730400000000252e-01
2.636752700000000171e-01,2.637623000000000051e-01,2.634581899999999810e-01
2.633085299999999851e-01,2.634014499999999814e-01,2.630093399999999804e-01
2.633599899999999883e-01,2.633642900000000009e-01,2.631988800000000239e-01
2.640234200000000087e-01,2.639138100000000264e-01,2.640523300000000018e-01
2.643596200000000174e-01,2.642795099999999953e-01,2.643101800000000057e-01
2.644162800000000035e-01,2.643286599999999931e-01,2.643132200000000154e-01
2.639878700000000133e-01,2.639364299999999997e-01,2.640286099999999969e-01
2.633960200000000085e-01,2.633147200000000021e-01,2.635532600000000114e-01
2.644439599999999779e-01,2.644031000000000020e-01,2.646531500000000037e-01
2.636723499999999998e-01,2.637912900000000116e-01,2.634948200000000185e-01
2.635183899999999912e-01,2.635302500000000214e-01,2.631234800000000207e-01
2.636879999999999780e-01,2.636105400000000043e-01,2.637186599999999936e-01
2.635310599999999837e-01,2.634202199999999827e-01,2.634898399999999752e-01
2.636834100000000070e-01,2.637810999999999906e-01,2.634642099999999765e-01
2.633531100000000014e-01,2.634548500000000182e-01,2.631645499999999971e-01
2.646868199999999893e-01,2.645991400000000104e-01,2.646599399999999824e-01
2.633686399999999872e-01,2.634902000000000077e-01,2.629752200000000095e-01
2.640462199999999982e-01,2.639381299999999930e-01,2.639394999999999936e-01
2.635755200000000076e-01,2.636646000000000267e-01,2.633870500000000114e-01
2.635572299999999757e-01,2.635628899999999941e-01,2.633036100000000213e-01
2.638177600000000123e-01,2.639230200000000082e-01,2.635661699999999885e-01
2.633760900000000071e-01,2.635202099999999770e-01,2.630283800000000061e-01
2.635132399999999819e-01,2.635505799999999788e-01,2.633989800000000048e-01
2.638689900000000255e-01,2.640163600000000055e-01,2.632956799999999764e-01
2.628851200000000277e-01,2.629374600000000117e-01,2.624855899999999909e-01
2.646670899999999937e-01,2.645751199999999970e-01,2.647412699999999730e-01
2.636129300000000231e-01,2.635900099999999857e-01,2.635174100000000075e-01
2.637790700000000044e-01,2.638830200000000237e-01,2.633624700000000152e-01
2.644255200000000250e-01,2.643577799999999867e-01,2.645751199999999970e-01
2.632049300000000036e-01,2.633149300000000026e-01,2.628912299999999758e-01
2.636229999999999962e-01,2.635200300000000162e-01,2.635021200000000063e-01
2.639220700000000086e-01,2.639718699999999973e-01,2.637092799999999904e-01
2.630745800000000023e-01,2.631559399999999771e-01,2.628909300000000226e-01
2.636407599999999740e-01,2.635867900000000152e-01,2.635957299999999726e-01
2.640932500000000016e-01,2.641610200000000241e-01,2.638548299999999847e-01
2.633355299999999843e-01,2.633959399999999951e-01,2.630936799999999964e-01
2.636510699999999874e-01,2.635433099999999751e-01,2.637047499999999878e-01
2.635314799999999846e-01,2.636051200000000261e-01,2.631994200000000173e-01
2.708194899999999961e-01,2.707473599999999925e-01,2.709687100000000015e-01
2.636182000000000247e-01,2.636818899999999743e-01,2.633336800000000144e-01
2.647046100000000068e-01,2.646124999999999727e-01,2.648200700000000185e-01
2.639260600000000179e-01,2.639518100000000089e-01,2.638449399999999723e-01
2.630708800000000069e-01,2.631425900000000095e-01,2.629913099999999782e-01
2.634235300000000168e-01,2.635330300000000014e-01,2.632340499999999972e-01
2.642592500000000011e-01,2.641690700000000058e-01,2.642960300000000151e-01
2.633682800000000102e-01,2.634551199999999871e-01,2.632083900000000143e-01
2.632677299999999776e-01,2.633624700000000152e-01,2.630882299999999785e-01
2.636431799999999770e-01,2.637996400000000019e-01,2.632270800000000022e-01
2.641775000000000095e-01,2.641033799999999987e-01,2.641621200000000003e-01
2.636695199999999906e-01,2.637858699999999779e-01,2.633242000000000083e-01
2.636700000000000155e-01,2.637956699999999821e-01,2.635871799999999765e-01
2.631414499999999990e-01,2.632044299999999892e-01,2.626700100000000093e-01
2.668442100000000261e-01,2.667902699999999960e-01,2.670655800000000246e-01
2.633015799999999795e-01,2.634250799999999781e-01,2.631927399999999806e-01
2.641893599999999842e-01,2.641058299999999859e-01,2.641690099999999819e-01
2.637707599999999930e-01,2.638988500000000181e-01,2.633979000000000181e-01
2.640091199999999860e-01,2.639426899999999798e-01,2.640134399999999881e-01
2.636721699999999835e-01,2.637692700000000001e-01,2.633345400000000058e-01
2.633850300000000200e-01,2.634622799999999931e-01,2.630075199999999946e-01
2.637899499999999953e-01,2.638257999999999992e-01,2.637676299999999752e-01
2.633591900000000208e-01,2.634868000000000210e-01,2.630718400000000012e-01
2.635355600000000020e-01,2.634917500000000246e-01,2.632007299999999939e-01
2.632366400000000217e-01,2.633612200000000070e-01,2.630031400000000241e-01
2.636282400000000137e-01,2.636338200000000187e-01,2.636002299999999909e-01
2.634889499999999996e-01,2.635375300000000198e-01,2.632579199999999786e-01
2.656697900000000168e-01,2.655940900000000049e-01,2.658223499999999850e-01
2.639597399999999983e-01,2.638683299999999843e-01,2.639420000000000099e-01
2.634952700000000037e-01,2.634557799999999728e-01,2.631246700000000049e-01
2.637320799999999799e-01,2.638004400000000249e-01,2.634391799999999950e-01
2.636319999999999775e-01,2.637311500000000253e-01,2.633382400000000012e-01
2.639573800000000192e-01,2.638531000000000071e-01,2.639015900000000192e-01
2.634918399999999772e-01,2.635973400000000133e-01,2.632207300000000139e-01
2.643329799999999952e-01,2.642385700000000059e-01,2.645531300000000252e-01
2.635828299999999902e-01,2.634892500000000082e-01,2.636063100000000103e-01
2.634575100000000059e-01,2.635614000000000012e-01,2.629699699999999973e-01
2.690550999999999915e-01,2.690088500000000216e-01,2.692302200000000201e-01
2.634490099999999835e-01,2.635361299999999796e-01,2.631883600000000101e-01
2.634652599999999789e-01,2.636118800000000206e-01,2.632893599999999723e-01
2.634586099999999820e-01,2.635401499999999730e-01,2.630529699999999971e-01
2.634799199999999786e-01,2.635739100000000223e-01,2.632901699999999900e-01
2.640140400000000054e-01,2.639404499999999931e-01,2.641147400000000145e-01
2.639293400000000123e-01,2.639181299999999730e-01,2.638070299999999979e-01
2.638370099999999829e-01,2.638755700000000037e-01,2.637216700000000191e-01
2.640680400000000039e-01,2.640168700000000146e-01,2.639035900000000212e-01
2.656016900000000014e-01,2.655119000000000229e-01,2.657400400000000107e-01
2.633892899999999981e-01,2.634630199999999922e-01,2.631994799999999857e-01
2.635572600000000154e-01,2.636257699999999815e-01,2.633026199999999872e-01
2.634721700000000055e-01,2.635540399999999894e-01,2.633474800000000227e-01
2.636063399999999945e-01,2.636583699999999753e-01,2.631135000000000002e-01
2.632888600000000134e-01,2.633256600000000169e-01,2.630225700000000111e-01
2.637852099999999922e-01,2.638901499999999900e-01,2.635141300000000131e-01
2.650069600000000136e-01,2.649131699999999756e-01,2.650459700000000196e-01
2.635984699999999736e-01,2.637133899999999920e-01,2.633488800000000074e-01
2.635911699999999858e-01,2.636244899999999891e-01,2.633914399999999767e-01
2.641946099999999964e-01,2.641308299999999831e-01,2.642816900000000135e-01
2.632899000000000211e-01,2.634168000000000065e-01,2.630172399999999855e-01
2.640399299999999783e-01,2.639828000000000174e-01,2.641717199999999988e-01
2.635463800000000245e-01,2.635231000000000101e-01,2.631657399999999813e-01
2.638336700000000201e-01,2.637922799999999901e-01,2.638182299999999869e-01
2.631483399999999806e-01,2.632330099999999895e-01,2.629603400000000146e-01
2.673668000000000156e-01,2.673057600000000034e-01,2.673679600000000156e-01
2.636274699999999749e-01,2.637690899999999838e-01,2.634032399999999829e-01
2.652568499999999885e-01,2.651707799999999948e-01,2.654613599999999796e-01
2.641428100000000057e-01,2.640909300000000015e-01,2.640670500000000254e-01
2.636519999999999975e-01,2.637100499999999736e-01,2.633754600000000057e-01
2.634474600000000222e-01,2.635239699999999963e-01,2.631912200000000035e-01
2.636334000000000177e-01,2.637536799999999904e-01,2.635063799999999845e-01
2.636460400000000259e-01,2.636635600000000190e-01,2.636204699999999956e-01
2.637153600000000098e-01,2.636396599999999979e-01,2.638164800000000199e-01
2.643829300000000160e-01,2.642973699999999759e-01,2.643974399999999836e-01
2.633447600000000111e-01,2.634760099999999827e-01,2.630748500000000267e-01
2.639239999999999919e-01,2.639865900000000210e-01,2.634633800000000248e-01
2.634805399999999853e-01,2.635917700000000030e-01,2.632683200000000001e-01
2.637463500000000183e-01,2.636857300000000071e-01,2.636370399999999892e-01
2.640345700000000240e-01,2.639621200000000223e-01,2.640538199999999946e-01
2.636755700000000258e-01,2.636697299999999911e-01,2.635924199999999940e-01
2.637636400000000214e-01,2.636991699999999827e-01,2.635821099999999806e-01
2.637245999999999757e-01,2.636579900000000087e-01,2.635420600000000224e-01
2.637125799999999742e-01,2.637264699999999906e-01,2.634846900000000214e-01
2.639197699999999980e-01,2.638320000000000110e-01,2.640552199999999794e-01
2.653008399999999822e-01,2.652469599999999761e-01,2.652344700000000000e-01
2.635370499999999949e-01,2.635270399999999902e-01,2.633643700000000143e-01
2.632124399999999920e-01,2.633630599999999822e-01,2.631414799999999832e-01
2.641802999999999790e-01,2.641780699999999871e-01,2.640552800000000033e-01
2.638136099999999762e-01,2.637240599999999824e-01,2.639890300000000134e-01
2.647349199999999847e-01,2.646357999999999766e-01,2.647236600000000273e-01
2.631411900000000248e-01,2.632280599999999859e-01,2.627768799999999905e-01
2.633951600000000171e-01,2.634853099999999726e-01,2.629263700000000203e-01
2.634975299999999798e-01,2.636322999999999861e-01,2.631703300000000079e-01
2.634460599999999819e-01,2.635924800000000179e-01,2.631071500000000118e-01
2.637946600000000141e-01,2.637373199999999973e-01,2.640932500000000016e-01
2.645169800000000127e-01,2.644300199999999879e-01,2.644647999999999999e-01
2.635303399999999741e-01,2.636434400000000067e-01,2.630067500000000114e-01
2.641580099999999987e-01,2.640903299999999843e-01,2.643266899999999753e-01
2.635392200000000185e-01,2.636563800000000235e-01,2.635245299999999791e-01
2.636402800000000046e-01,2.637243599999999910e-01,2.633038500000000059e-01
2.637258800000000236e-01,2.636429399999999923e-01,2.634409999999999807e-01
2.647404099999999816e-01,2.646754700000000238e-01,2.649584099999999776e-01
2.634111599999999775e-01,2.635537700000000205e-01,2.631291399999999836e-01
2.639862299999999884e-01,2.639091000000000076e-01,2.640522399999999936e-01
2.635302500000000214e-01,2.635886399999999852e-01,2.634007899999999958e-01
2.639796400000000154e-01,2.639096100000000167e-01,2.639155999999999724e-01
2.637489100000000031e-01,2.637295700000000243e-01,2.636168300000000242e-01
2.643165299999999940e-01,2.642363300000000192e-01,2.642351399999999795e-01
2.639390500000000084e-01,2.639633399999999908e-01,2.637599999999999945e-01
2.632976499999999942e-01,2.633615400000000051e-01,2.631902700000000039e-01
2.644662300000000243e-01,2.643906200000000206e-01,2.643738999999999950e-01
2.636283300000000218e-01,2.636440999999999923e-01,2.634138799999999891e-01
2.629679100000000269e-01,2.630657900000000216e-01,2.626908099999999968e-01
2.638001099999999766e-01,2.637025700000000250e-01,2.640238100000000254e-01
2.639284100000000022e-01,2.639649199999999918e-01,2.636847199999999836e-01
2.640239600000000020e-01,2.639522899999999783e-01,2.639032000000000044e-01
2.643233500000000125e-01,2.642477799999999877e-01,2.642858599999999836e-01
2.633427400000000196e-01,2.634053199999999983e-01,2.629071499999999784e-01
2.655490300000000192e-01,2.654472600000000182e-01,2.654926200000000125e-01
2.640860999999999903e-01,2.639920099999999992e-01,2.638243399999999905e-01
2.643741700000000194e-01,2.643426700000000018e-01,2.644327899999999731e-01
2.641444499999999751e-01,2.641661200000000043e-01,2.639543699999999937e-01
2.637103199999999981e-01,2.637016500000000097e-01,2.634932700000000017e-01
2.641847700000000132e-01,2.641113099999999880e-01,2.642711099999999758e-01
2.629242199999999863e-01,2.629810300000000045e-01,2.627491100000000079e-01
2.636754800000000176e-01,2.638642199999999827e-01,2.633385999999999783e-01
2.635254300000000049e-01,2.634158400000000122e-01,2.635061100000000156e-01
