[-0.01484878  0.01480764]
[-0.0148704   0.03187628]
[-0.01485769  0.0358519 ]
[-0.01507617 -0.02139013]
[-0.01484767  0.02578065]
[-0.01488695  0.01519962]
[-0.01488059 -0.0028332 ]
[-0.01486957  0.0107407 ]
[-0.01484896  0.02689419]
[-0.01484682  0.01359197]
[-0.01487324  0.00590263]
[-0.01484787  0.01869343]
[-0.01485469  0.02286972]
[-0.01507933 -0.02075263]
[-0.01485696  0.02975744]
[-0.01487811  0.00037798]
[-0.0148739  0.0066163]
[-0.01491722 -0.00473461]
[-0.01486815 -0.00259118]
[-0.01495633 -0.01350013]
[-0.01486658  0.04024722]
[-0.01486292  0.00470728]
[-0.01488534 -0.00667354]
[-0.01490439  0.00256781]
[-0.01492059 -0.00974016]
[-0.01496272 -0.01831083]
[-0.01484871  0.02034953]
[-0.01487799  0.01551821]
[-0.01489077  0.00291997]
[-0.01485331  0.01333897]
[-0.01486875  0.00307345]
[-0.01495323 -0.00301949]
[-0.01486535  0.01832855]
[-0.01488478  0.00727018]
[-0.01508618 -0.01168598]
[-0.01487782  0.03600617]
[-0.01488256  0.02324257]
[-0.01491459 -0.01653192]
[-0.01528369 -0.01269947]
[-0.01485232  0.03587973]
[-0.01485437  0.02319565]
[-0.01488984  0.01141218]
[-0.01490481 -0.00393769]
[-0.01490628 -0.01364338]
[-0.01485818  0.03706404]
[-0.01489614 -0.01437699]
[-0.01488405  0.06326403]
[-0.01486924 -0.01631209]
[-0.01490758 -0.0072218 ]
[-0.01486641  0.00367345]
[-0.01486662 -0.0018881 ]
[-0.01488357  0.00045578]
[-0.01483483  0.01323534]
[-0.01489575  0.00352547]
[-0.01489618 -0.00914072]
[-0.01486344  0.00901909]
[-0.01486161  0.00829582]
[-0.01490579 -0.00562084]
[-0.01490624 -0.00138524]
[-0.01486494  0.0518928 ]
[-0.01484945  0.01486955]
[-0.01486836  0.02790296]
[-0.01483961  0.0321475 ]
[-0.01485784  0.02687941]
[-0.01487936 -0.00276799]
[-0.01486651  0.00448285]
[-0.01525373 -0.01565745]
[-0.01524616 -0.01420141]
[-0.01489461  0.04273465]
[-0.01488125 -0.00102503]
[-0.01488876 -0.00538021]
[-0.01485266  0.04290506]
[-0.01489701  0.00050387]
[-0.01486935 -0.00236832]
[-0.01485425  0.02416975]
[-0.01489234  0.00221194]
[-0.01486323  0.00391659]
[-0.01487597 -0.00262917]
[-0.01487902  0.00664571]
[-0.01486799 -0.00086074]
[-0.01486609  0.02017407]
[-0.01488926 -0.01834027]
[-0.01487414 -0.00849546]
[-0.01487705  0.00096842]
[-0.01485267  0.03831747]
[-0.01493955 -0.00689524]
[-0.01486269  0.02652085]
[-0.01487026  0.01484152]
[-0.01490431 -0.00316435]
[-0.01485532  0.00834708]
[-0.01489501 -0.00550734]
[-0.01486616  0.02002207]
[-0.01491217  0.00488624]
[-0.01489229  0.00211326]
[-0.01491056 -0.00880982]
[-0.01491844  0.00274014]
[-0.01487941  0.01192219]
[-0.0148669 -0.0029261]
[-0.014879   -0.00112735]
[-0.01487389 -0.00450573]
[-0.01488284 -0.0072134 ]
[-0.01486912 -0.00647289]
[-0.01486261  0.02995288]
[-0.01521227 -0.02074705]
[-0.01490521 -0.00917399]
[-0.01484889  0.00615653]
[-0.01486495  0.01843483]
[-0.01484739  0.04508762]
[-0.01486831  0.00647289]
[-0.01484725  0.02476121]
[-0.01489482 -0.00683373]
[-0.01492922 -0.01092511]
[-0.01488063  0.00969113]
[-0.01489905  0.00537649]
[-0.01487415  0.01370253]
[-0.01485601  0.01496454]
[-0.01524458 -0.01843287]
[-0.01489775 -0.00636834]
[-0.01486822 -0.01065732]
[-0.0148738  -0.01053277]
[-0.01491821 -0.00950902]
[-0.01490067 -0.00479043]
[-0.01486779 -0.00153155]
[-0.01495309 -0.00261122]
[-0.0148654   0.02566875]
[-0.01489304 -0.00551777]
[-0.0148533   0.02675505]
[-0.01487756 -0.00287752]
[-0.0148833  -0.00012541]
[-0.01486663 -0.00306198]
[-0.0148998   0.00318818]
[-0.0148775   0.01008796]
[-0.01493221 -0.01022942]
[-0.01486443  0.0342102 ]
[-0.01489728 -0.00070845]
[-0.01485477  0.02742691]
[-0.014892   -0.01068809]
[-0.01507416 -0.00316377]
[-0.0148498   0.00524949]
[-0.01485093  0.00326723]
[-0.01507057 -0.00736426]
[-0.01486159 -0.0164504 ]
[-0.01487666  0.00144538]
[-0.01490935 -0.01343649]
[-0.01490727 -0.01138214]
[-0.01491078 -0.01378665]
[-0.01487619  0.01676106]
[-0.0148639   0.01081706]
[-0.01484769  0.01687435]
[-0.01488249 -0.01039418]
[-0.01488727  0.02958883]
[-0.01491906 -0.00921735]
[-0.01489327 -0.0164699 ]
[-0.01486499  0.01260562]
[-0.01488366  0.03088323]
[-0.01489337  0.0140511 ]
[-0.01497461 -0.01439732]
[-0.01484988  0.02417267]
[-0.01492438 -0.02300851]
[-0.01486951  0.02544722]
[-0.01485286  0.01473933]
[-0.01509307 -0.01887907]
[-0.01489965 -0.00547388]
[-0.01486722 -0.0014232 ]
[-0.01490151 -0.01439899]
[-0.01491258  0.00185545]
[-0.01486903  0.03521867]
[-0.01489428 -0.01761423]
[-0.01488352 -0.01123253]
[-0.01527638 -0.00963184]
[-0.01486227  0.02271557]
[-0.01487926 -0.00610634]
[-0.01484263  0.02865669]
[-0.01497197  0.00213514]
[-0.01527143 -0.01638046]
[-0.01487063  0.0034068 ]
[-0.0148942  -0.01025543]
[-0.01498183 -0.0159751 ]
[-0.01487324 -0.00726558]
[-0.01487098  0.01882678]
[-0.01488001 -0.00109235]
[-0.01485767  0.03878003]
[-0.01484641  0.03319549]
[-0.01494492 -0.01685926]
[-0.01489482 -0.00818401]
[-0.01487835  0.00337966]
[-0.01487902  0.06605488]
[-0.0148748  -0.00753814]
[-0.01491128 -0.00936408]
[-0.01484847  0.00906027]
[-0.01487864 -0.0070415 ]
[-0.01486653  0.03532451]
[-0.01487859  0.01004516]
[-0.01488999 -0.00953715]
[-0.01483726  0.05291573]
[-0.01519177 -0.0298548 ]
[-0.01487962  0.01400268]
[-0.01490998 -0.00336107]
[-0.0149065  -0.00958834]
[-0.0149136   0.00160392]
[-0.01517516 -0.01333788]
[-0.01496577 -0.00980298]
[-0.01488761 -0.01516327]
[-0.0148639   0.02625219]
[-0.01484687  0.04117687]
[-0.01485811  0.04132602]
[-0.0148417   0.03821063]
[-0.01488527 -0.00029602]
[-0.01484215  0.03322902]
[-0.01492699 -0.01122847]
[-0.01488539  0.00455991]
[-0.01488438 -0.00908017]
[-0.01504148 -0.00875022]
[-0.01486786 -0.00090201]
[-0.01497717 -0.01190671]
[-0.01485861  0.00731006]
[-0.01494137 -0.00807082]
[-0.01486492  0.02648559]
[-0.01487887 -0.00812244]
[-0.014897    0.00145647]
[-0.01491234 -0.00126797]
[-0.0148897  -0.00126202]
[-0.01485671  0.00242541]
[-0.01483499  0.02286498]
[-0.0150421  -0.01092474]
[-0.01497005 -0.00523596]
[-0.0149212  -0.00242632]
[-0.01497849 -0.01753855]
[-0.01489226 -0.00277625]
[-0.01488123 -0.00918691]
[-0.01484423  0.01755193]
[-0.01488405 -0.00357143]
[-0.01486421  0.01590566]
[-0.01493892 -0.01691092]
[-0.01492419 -0.00696273]
[-0.0148782  -0.01403185]
[-0.01487644 -0.01643506]
[-0.01486788 -0.01082042]
[-0.01486606  0.02495178]
[-0.01488026 -0.00336273]
[-0.01487625 -0.0056612 ]
[-0.01490775 -0.01113064]
[-0.01486089  0.00058277]
[-0.01486939  0.02439893]
[-0.01487131  0.02145119]
[-0.01489953 -0.00453868]
[-0.01487642 -0.00553962]
[-0.01488002  0.0064308 ]
[-0.01489031  0.00120086]
[-0.01489795 -0.0090726 ]
[-0.01489094  0.00229648]
[-0.01488963 -0.01256346]
[-0.01484011  0.02244456]
[-0.01489456 -0.01481661]
[-0.01498192 -0.00683661]
[-0.01487963  0.01285569]
[-0.01487161  0.01959282]
[-0.01526955 -0.01084394]
[-0.01488442 -0.01522615]
[-0.01487011  0.02743584]
[-0.0149124  -0.00420285]
[-0.01489198 -0.00430095]
[-0.01485082  0.00865796]
[-0.0148884  -0.00694483]
[-0.01507462 -0.0080576 ]
[-0.01489771 -0.01935714]
[-0.0148497   0.01871925]
[-0.01526172 -0.01546624]
[-0.01486367  0.01569485]
[-0.01488943 -0.01369957]
[-0.0148997 -0.000604 ]
[-0.0148938  -0.00878036]
[-0.01484252  0.03910504]
[-0.01484403  0.0155605 ]
[-0.01489995 -0.00364049]
[-0.01494959 -0.01101654]
[-0.01491078 -0.00124533]
[-0.01488397 -0.01912055]
[-0.014888    0.03060927]
[-0.01489616  0.00692361]
[-0.01484617  0.01148421]
[-0.01485124  0.02076863]
[-0.01491349 -0.006736  ]
[-0.01489193  0.00366084]
[-0.01487071  0.00591435]
[-0.01491567  0.00075841]
[-0.01488308  0.00364411]
[-0.01490596 -0.02085852]
[-0.01491451 -0.00555191]
[-0.01488553 -0.01180534]
[-0.01487153 -0.0004805 ]
[-0.01498507 -0.01675396]
[-0.01486614  0.0027526 ]
[-0.01491627 -0.00553036]
[-0.01490242  0.00394768]
[-0.01486946  0.00612745]
[-0.01487346  0.02018153]
[-0.01486063  0.00397545]
[-0.01509412 -0.00436175]
[-0.01491619 -0.00678835]
[-0.01487978 -0.00689772]
[-0.01498703 -0.000399  ]
[-0.01487529 -0.00843628]
[-0.01489182 -0.01020676]
[-0.01497677 -0.01067814]
[-0.01486718  0.01280611]
[-0.01489515  0.00992983]
[-0.01488548 -0.01692569]
[-0.01492277 -0.0103888 ]
[-0.01486836  0.0065601 ]
[-0.01490338 -0.00205696]
[-0.01487853  0.00962989]
[-0.01489954 -0.01039127]
[-0.0149785  -0.02052279]
[-0.0148711   0.01691641]
[-0.01488624 -0.0041397 ]
[-0.01488876  0.0145656 ]
[-0.01487627  0.00647725]
[-0.01486821  0.02871035]
[-0.01491047 -0.00767848]
[-0.0148635   0.02534629]
[-0.01484655  0.00488899]
[-0.01487563 -0.01421266]
[-0.01489119  0.00182311]
[-0.01486235  0.01042442]
[-0.01488162 -0.0215907 ]
[-0.01489472 -0.00658563]
[-0.01487702  0.00682061]
[-0.01496852 -0.01213412]
[-0.01488629  0.00756661]
[-0.01488329 -0.00216769]
[-0.01487108  0.01675166]
[-0.0150886  -0.01559791]
[-0.01486065  0.01465719]
[-0.01488811 -0.0046106 ]
[-0.01499936 -0.01147556]
[-0.01486301 -0.01956005]
[-0.01530269 -0.00970502]
[-0.01487083  0.00681901]
[-0.01489727 -0.006566  ]
[-0.01488222 -0.00158746]
[-0.01486123  0.04298258]
[-0.01484609  0.04276201]
[-0.01489087  0.00915519]
[-0.01489471 -0.00214061]
[-0.01486784 -0.00430301]
[-0.01486655  0.04935624]
[-0.01491738 -0.00571226]
[-0.01488775 -0.00223156]
[-0.01485355  0.0253278 ]
[-0.01489714 -0.01648234]
[-0.01495342 -0.01876935]
[-0.01507211 -0.00395382]
[-0.01491642 -0.01619445]
[-0.01486668 -0.00436518]
[-0.01488598 -0.00018344]
[-0.01489278 -0.01392329]
[-0.01490672 -0.01808054]
[-0.01487259 -0.00390283]
[-0.01492435 -0.01771068]
[-0.01493606 -0.00651601]
[-0.0148669   0.03412079]
[-0.01486979  0.00502198]
[-0.01485664 -0.00100348]
[-0.01485072  0.02444697]
[-0.01489016  0.00445621]
[-0.01485855  0.02602106]
[-0.01490122  0.00639542]
[-0.01485334  0.01774341]
[-0.01487934  0.03707934]
[-0.0149423 -0.0030908]
[-0.01489774 -0.00678445]
[-0.01488821 -0.0080862 ]
[-0.01486923  0.02694475]
[-0.01487874  0.01425423]
[-0.01525694 -0.01340422]
[-0.01488894 -0.00813705]
[-0.01487684  0.00988598]
[-0.01488562 -0.00262202]
[-0.01488325 -0.0069312 ]
[-0.01484616  0.01359395]
[-0.01488051  0.00149208]
[-0.01498347 -0.00338105]
[-0.01487892  0.03348536]
[-0.01488628  0.00390726]
[-0.01487751  0.01411216]
[-0.01487838 -0.00482654]
[-0.01487131  0.0069435 ]
[-0.0149163 -0.0018099]
[-0.01490809 -0.005889  ]
[-0.01487827  0.00546054]
[-0.01484919  0.01010133]
[-0.01493819 -0.01086107]
[-0.01484524  0.01655853]
[-0.01528382 -0.01729751]
[-0.01487773  0.01012662]
[-0.01495235 -0.01551526]
[-0.01496289 -0.01322628]
[-0.0148738  -0.00728613]
[-0.01485546  0.0184561 ]
[-0.01486335  0.02411181]
[-0.01497516 -0.01941441]
[-0.01488479 -0.00068917]
[-0.01506372 -0.01924584]
[-0.01486863  0.02486952]
[-0.01485541  0.00518705]
[-0.01502338 -0.00938657]
[-0.0149093   0.00483872]
[-0.01488934  0.01609828]
[-0.01490803 -0.01231015]
[-0.01495186 -0.00750346]
[-0.0149004  -0.00306761]
[-0.01490527  0.00850497]
[-1.49010859e-02  6.90736088e-05]
[-0.01490069 -0.01753211]
[-0.01528866 -0.01144283]
[-0.0150706  -0.00443034]
[-0.01491174 -0.00983607]
[-0.01487359 -0.00338585]
[-0.01487454 -0.00275853]
[-0.01490439 -0.00834403]
[-0.01488792  0.01429394]
[-0.01490937 -0.01241854]
[-0.01496123 -0.01227742]
[-0.01487444  0.02560611]
[-0.01496907 -0.01134879]
[-0.01494147 -0.02321149]
[-0.01489082 -0.00379427]
[-0.01488076  0.02875603]
[-0.01489087  0.00281635]
[-0.01484998  0.0357364 ]
[-0.01486772  0.01751047]
[-0.01488542 -0.00871778]
[-0.01487745 -0.00569457]
[-0.01492035 -0.00461277]
[-0.01491424 -0.01225714]
[-0.01496372 -0.01206444]
[-0.01496976 -0.0072939 ]
[-0.01487442  0.02151558]
[-0.01492418 -0.01352819]
[-0.01484718 -0.00284096]
[-0.01498973 -0.01876403]
[-0.01490304 -0.01912699]
[-0.01485941  0.02428492]
[-0.01491759 -0.00820233]
[-0.01486591  0.02629905]
[-0.01489455 -0.00194908]
[-0.01488431 -0.00468103]
[-0.0148419   0.02713568]
[-0.01488464 -0.00474294]
[-0.01498308 -0.01234168]
[-0.01491036  0.00103056]
[-0.01485464 -0.01704122]
[-0.01487873 -0.01488193]
[-0.01489562  0.00475145]
[-0.01483912  0.01697632]
[-0.01487787  0.00700365]
[-0.01487641  0.00602192]
[-0.01494592 -0.01229855]
[-0.01487544  0.01721116]
[-0.01487718  0.0366249 ]
[-0.01489899 -0.00487225]
[-0.01487273  0.02039308]
[-0.01487343  0.03146886]
[-0.01489097 -0.02171936]
[-0.01488954  0.00394045]
[-0.01487987  0.02584674]
[-0.01490256 -0.01599319]
[-0.01486742  0.01436124]
[-0.01487351  0.00983637]
[-0.01487812  0.03745417]
[-0.01485439  0.02219968]
[-0.01488589  0.00515532]
[-0.01491558 -0.00071906]
[-0.01491491 -0.00176784]
[-0.01489666  0.00164718]
[-0.01486262  0.01570081]
[-0.01524416 -0.00792698]
[-0.01498857 -0.01036419]
[-0.01486032 -0.00320225]
[-0.01486638  0.00697899]
[-0.01491274 -0.00257594]
[-0.0149097  -0.00909723]
[-0.01486828  0.02239667]
[-0.01488932 -0.00671339]
[-0.01491036 -0.00624695]
[-0.01488783  0.01271606]
[-0.0148789   0.00579186]
[-0.01488462  0.00761628]
[-0.01485264  0.00713352]
[-0.0148922  -0.01652123]
[-0.01489823 -0.01007201]
[-0.01486649  0.00913187]
[-0.01490862 -0.01744402]
[-0.01485072  0.01331163]
[-0.01485007  0.00080464]
[-0.01492643 -0.00956078]
[-0.01492191 -0.01090833]
[-0.01485712  0.01511092]
[-0.01490108 -0.00110002]
[-0.01488756 -0.00940855]
[-0.01490205  0.00910687]
[-0.01486361  0.02075582]
[-0.01490992 -0.00133687]
[-0.01498587 -0.02564641]
[-0.01487961  0.01190905]
[-0.01488905 -0.01654295]
[-0.01526456 -0.01089376]
[-0.01488213  0.00104804]
[-0.014976   -0.01866624]
[-0.01497658 -0.01067182]
[-0.01506328 -0.02137539]
[-0.01489279 -0.00480693]
[-0.01487686 -0.00077827]
[-0.01485563  0.00653241]
[-0.01487095  0.01010259]
[-0.01489767 -0.02325649]
[-0.01485198  0.0385763 ]
[-0.0148724  -0.01333221]
[-0.0149088  -0.01644267]
[-0.01486578  0.01991422]
[-0.01485482  0.01984261]
[-0.01485366  0.01859334]
[-0.01485985 -0.00322454]
[-0.01486939  0.00149668]
[-0.01487168  0.01880352]
[-0.0148664   0.01345817]
[-0.01489306 -0.0010793 ]
[-0.01486168  0.0174745 ]
[-0.01526758 -0.02444135]
[-0.01486763  0.01018133]
[-0.01489765  0.00131629]
[-0.014876    0.02796724]
[-0.01494667  0.00217693]
[-0.01507993 -0.01551846]
[-0.0148686   0.02123219]
[-0.01487477  0.00315027]
[-0.01488896  0.00075122]
[-0.01486284  0.04551727]
[-0.01486152 -0.01045369]
[-0.01487801 -0.00605881]
[-0.01486815  0.0145218 ]
[-0.01494303 -0.00525586]
[-0.01489427 -0.00331019]
[-0.01484105  0.01329597]
[-0.01488465 -0.01219242]
[-0.01486436 -0.02070656]
[-0.01487906 -0.00247459]
[-0.01484728  0.03218795]
[-0.01485933  0.0377252 ]
[-0.0149405   0.00368012]
[-0.01486366 -0.00487032]
[-0.01490042 -0.01071278]
[-0.01486564 -0.00285185]
[-0.01486568  0.03354388]
[-0.0148564   0.01842386]
[-0.01489528  0.00969654]
[-0.01489337  0.0123096 ]
[-0.01484717  0.02345784]
[-0.01489175 -0.01077399]
[-0.01489985 -0.00975734]
[-0.01489109 -0.00950479]
[-0.0148937  -0.00479509]
[-0.01492091 -0.00441159]
[-0.01486406  0.00611486]
[-0.01490705 -0.00042184]
[-0.01486535 -0.01822788]
[-0.01489184 -0.00788622]
[-0.01496772 -0.01694933]
[-0.0152474  -0.01758714]
[-0.01524661 -0.01402668]
[-0.01487508  0.0018159 ]
[-0.01494221 -0.01934043]
[-0.01484365  0.01891877]
[-0.01485992 -0.00948691]
[-0.0148421   0.02225938]
[-0.01485498  0.01853537]
[-0.0149043  -0.00652256]
[-0.01490043 -0.00074352]
[-0.01491457 -0.00757077]
[-0.01487022  0.02649584]
[-0.0148521   0.01829097]
[-0.0149047  -0.02046803]
[-0.01488489 -0.00107101]
[-0.01526364 -0.02750361]
[-0.01487569 -0.0190735 ]
[-0.01497648 -0.01103415]
[-0.01485371  0.02598261]
[-0.01494493 -0.0029997 ]
[-0.01486043  0.01079172]
[-0.01488487 -0.00794258]
[-0.01488849 -0.0046878 ]
[-0.01487733  0.02683299]
[-0.0148957 -0.0070642]
[-0.01486763  0.00568614]
[-0.01488077 -0.01145104]
[-0.01488813  0.0075168 ]
[-0.01489744 -0.00770113]
[-0.01484462  0.02462725]
[-0.01487771  0.00693396]
[-0.01489564 -0.02393699]
[-0.0148565   0.03407437]
[-0.01485349 -0.0111498 ]
[-0.01485977 -0.00928945]
[-0.01486833  0.02257722]
[-0.01492048 -0.00614233]
[-0.01487078 -0.01204016]
[-0.01487656  0.01884299]
[-0.01496841 -0.01453129]
[-0.01527784 -0.0146484 ]
[-0.01487052  0.01759962]
[-0.01486507  0.02671268]
[-0.01488359 -0.00147974]
[-0.01490368  0.00258671]
[-0.01488671  0.02481452]
[-0.01486328  0.01931   ]
[-0.01489094 -0.00029801]
[-0.01485174  0.02890905]
[-0.01488093  0.00744419]
[-0.01487272  0.00896982]
[-0.01486366  0.0047497 ]
[-0.01487514  0.01038803]
[-0.01523858 -0.01908026]
[-0.0149874  -0.01633483]
[-0.01489295 -0.0013761 ]
[-0.01490024 -0.00065327]
[-0.01492078 -0.02291201]
[-0.0149022   0.00014596]
[-0.01489704 -0.00342355]
[-0.01489864 -0.01068423]
[-0.01490221 -0.00143598]
[-0.01488432 -0.01304378]
[-0.01486848 -0.00642707]
[-0.01486216 -0.00634849]
[-0.01489128  0.00168086]
[-0.01494256 -0.01200159]
[-0.01486885  0.01754692]
[-0.01489223 -0.00393327]
[-0.01495652 -0.01657275]
[-0.0149108  -0.01406811]
[-0.01492763  0.00278449]
[-0.01490333 -0.00547645]
[-0.01488605 -0.01012747]
[-0.0148846   0.00044199]
[-0.0149585 -0.0227277]
[-0.01492202 -0.00901123]
[-0.01487762  0.00997818]
[-0.01488641  0.00585443]
[-0.01489565 -0.00670202]
[-0.01490145 -0.00052588]
[-0.01492483 -0.0120054 ]
[-0.01489819 -0.00155019]
[-0.01523049 -0.01155305]
[-0.01485158  0.01779323]
[-0.01487287  0.0265978 ]
[-0.01488813 -0.00365405]
[-0.01486391 -0.0102263 ]
[-0.0149159   0.00118214]
[-0.014947   -0.01782174]
[-0.01490331 -0.00406283]
[-0.01492381 -0.00503506]
[-0.01492568 -0.00134868]
[-0.01486969  0.01580254]
[-0.01487808 -0.01447298]
[-0.01485622  0.00405115]
[-0.01488154  0.00245058]
[-0.01487807 -0.0008353 ]
[-0.014893    0.00059755]
[-0.01486324  0.00870574]
[-0.01507284 -0.00629844]
[-0.01487885  0.0146892 ]
[-0.014891    0.01347388]
[-0.01490455 -0.01621384]
[-0.01488548 -0.00089938]
[-0.01487072  0.03104932]
[-0.01491071 -0.01034918]
[-0.01486709  0.0306706 ]
[-0.01489237 -0.007674  ]
[-0.01489092 -0.00093183]
[-0.01488246  0.00647831]
[-0.01487571  0.01163754]
[-0.01485679  0.00688138]
[-0.01486329 -0.00410269]
[-0.0148944   0.00602934]
[-0.01491527 -0.00287279]
[-0.01487541  0.04098763]
[-0.0148706   0.00438106]
[-0.01487331  0.02891346]
[-0.01487108 -0.01449314]
[-0.01489848 -0.01120918]
[-0.01487877 -0.00224619]
[-0.01491416 -0.00670655]
[-0.01487472  0.01546331]
[-0.01489588 -0.00056834]
[-0.014879   -0.00773437]
[-0.01487665 -0.00458004]
[-0.01492708 -0.01088677]
[-0.01489458 -0.00561763]
[-0.01486699 -0.0074088 ]
[-0.0148553   0.01490506]
[-0.01488894 -0.01337024]
[-0.01492261 -0.00876215]
[-0.01489499 -0.01203009]
[-0.01489334 -0.00213129]
[-0.01490379 -0.01235438]
[-0.01487944 -0.00456497]
[-0.01491229 -0.00836875]
[-0.01487994  0.00601998]
[-0.01485976  0.00721968]
[-0.01487957  0.0151025 ]
[-0.01486209  0.00425065]
[-0.01507968 -0.01621079]
[-0.01484915  0.01484282]
[-0.01486595  0.0230453 ]
[-0.01485171  0.03027917]
[-0.01490368 -0.00567555]
[-0.01484914  0.01136032]
[-0.01487978 -0.00841972]
[-0.01488726 -0.01193955]
[-0.01497549 -0.01882436]
[-0.01488749 -0.01066332]
[-0.01487251  0.00637801]
[-0.01495045 -0.01331512]
[-0.01489388 -0.02067991]
[-0.01488797 -0.01960724]
[-0.01494757 -0.00675552]
[-0.01491668 -0.01044844]
[-0.01488743  0.00169606]
[-0.01491178 -0.00143499]
[-0.01489634 -0.00537634]
[-0.01486998  0.0011454 ]
[-0.01497074 -0.02057194]
[-0.01497592 -0.01414022]
[-0.01489046  0.001303  ]
[-0.01489695 -0.00429002]
[-0.01489729 -0.01308931]
[-0.01486776  0.00685985]
[-0.01488091  0.00203971]
[-0.01527455 -0.01783788]
[-0.01488768  0.01562144]
[-0.01485981  0.04850585]
[-0.01489623 -0.00390088]
[-0.01488845 -0.00757807]
[-0.01526445 -0.00544695]
[-0.01486898  0.00333952]
[-0.01487306 -0.00430859]
[-0.01489509 -0.00595207]
[-0.01487682 -0.00860406]
[-0.01488415 -0.00040386]
[-0.0148718   0.00902005]
[-0.01484844  0.02123014]
[-0.01525752 -0.0199854 ]
[-0.01485345  0.01180876]
[-0.01487758  0.00338798]
[-0.01488489  0.00719953]
[-0.01483337  0.03052138]
[-1.48797491e-02 -1.12974303e-05]
[-0.01496811 -0.00703777]
[-0.01498752 -0.01090559]
[-0.01497072 -0.01424019]
[-0.01492102 -0.00276335]
[-0.01485399  0.03112485]
[-0.01507579 -0.00966367]
[-0.01488674 -0.01115643]
[-0.01484428  0.02773222]
[-0.01491479 -0.01431657]
[-0.0148474   0.00485847]
[-0.0149663  -0.00874077]
[-0.01487659  0.01921761]
[-0.01490617  0.00703874]
[-0.01487303  0.0190546 ]
[-0.01483748  0.01853399]
[-0.01490546 -0.00504378]
[-0.01507318 -0.0134391 ]
[-0.01527331 -0.00978928]
[-0.01484269  0.03485977]
[-0.01487107  0.02213608]
[-0.01486603  0.01639095]
[-0.01488802  0.00028806]
[-0.01487283 -0.00373108]
[-0.01484524  0.02162746]
[-0.01487262 -0.0010725 ]
[-0.01488177  0.00129791]
[-0.01485864 -0.01596352]
[-0.01488341 -0.00383802]
[-0.01486759  0.01244004]
[-0.01490303  0.00585524]
[-0.01486504  0.01044321]
[-0.01491645  0.00297207]
[-0.01492597 -0.00554158]
[-0.01491158 -0.01679975]
[-0.01491982 -0.01526958]
[-0.01487852 -0.01610142]
[-0.01489433 -0.00632816]
[-0.01489692  0.00449993]
[-0.0149005  -0.01411214]
[-0.01487769  0.01429354]
[-0.01495766 -0.00104866]
[-0.01488468 -0.00106766]
[-0.01489613 -0.00516834]
[-0.0150787  -0.01957982]
[-0.01489447 -0.01950837]
[-0.01487124  0.01065846]
[-0.0148615   0.00884081]
[-0.01489118  0.00751711]
[-0.01490104 -0.00740594]
[-0.01488011 -0.00353669]
[-0.01487679 -0.00366453]
[-0.01490566 -0.00033087]
[-0.01486159  0.02125774]
[-0.01490788 -0.02225981]
[-0.01489165 -0.00789329]
[-0.01494143 -0.00707558]
[-0.01496078 -0.01083427]
[-0.01488069  0.00134269]
[-0.0148894   0.00350536]
[-0.01486218  0.01569301]
[-0.01494243  0.00038478]
[-0.01484571  0.01924804]
[-0.0148575   0.00510001]
[-0.01485979  0.02805625]
[-0.0148831 -0.0023421]
[-0.01488458  0.0102815 ]
[-0.01492986 -0.00911643]
[-0.01489468 -0.01493959]
[-0.01488331  0.00199385]
[-0.01526315 -0.01928764]
[-0.01487534  0.0062898 ]
[-0.01484072  0.02412369]
[-0.0148734  -0.00829245]
[-0.01506242 -0.006996  ]
[-0.01491287 -0.0120256 ]
[-0.01490513 -0.00397278]
[-0.01509501 -0.01239606]
[-0.01489062 -0.00580142]
[-0.01489207  0.00842323]
[-0.01495163 -0.00398177]
[-0.01488269 -0.00277745]
[-0.01487471 -0.02190014]
[-0.0148641   0.02855291]
[-0.01489147  0.00641606]
[-0.01509508 -0.01513798]
[-0.01487762 -0.00493111]
[-0.01485214  0.01978058]
[-0.01489398  0.00102908]
[-0.01486479  0.01488498]
[-0.01487732  0.01000912]
[-0.01490236 -0.01425997]
[-0.01485667  0.01572402]
[-0.01486371  0.00285864]
[-0.01491154 -0.00122459]
[-0.01484902  0.00541224]
[-0.0148747   0.01081609]
[-0.01489825 -0.0072755 ]
[-0.01486293  0.0355191 ]
[-0.01491117 -0.001433  ]
[-0.01490383 -0.02006435]
[-0.01485194  0.00768122]
[-0.01489068 -0.00157156]
[-0.0148639   0.00469296]
[-0.01490107 -0.00593123]
[-0.01485244  0.00203778]
[-0.01487131  0.01640379]
[-0.01484607  0.01775762]
[-0.01488444 -0.00116939]
[-0.01488629 -0.00780428]
[-0.0148679   0.02179251]
[-0.01525314 -0.01495473]
[-0.01488235  0.00107869]
[-0.01488459 -0.01088953]
[-0.01491177 -0.00285072]
[-0.01486678  0.01866403]
[-0.01486646  0.01881255]
[-0.01488115  0.02114578]
[-0.01489883 -0.01054601]
[-0.01497272 -0.00247868]
[-0.01486121  0.03905521]
[-0.01489119 -0.00378033]
[-0.01489238 -0.00800814]
[-0.01493188 -0.00618197]
[-0.01487059  0.01472104]
[-0.0149504   0.00462973]
[-0.01490514  0.00065566]
[-0.01490919 -0.01456509]
[-0.01498143 -0.00181269]
[-0.01488851  0.01601575]
[-0.01489739 -0.01113571]
[-0.01487092  0.03156197]
[-0.01490786 -0.01082737]
[-0.01492222 -0.01673773]
