       ['240m', '60m', '30m', '0m', '25G']         ;   999678   ;      0.26320124      ;      0.26320258      ;    -1.3400000000163281e-06     ; 0 
      ['10080m', '360m', '60m', '0m', '75G']       ;   999409   ;      0.26410985      ;      0.26405847      ;     5.137999999998977e-05      ; 1 
       ['360m', '30m', '0m', '0m', '125G']         ;   995008   ;      0.26331264      ;      0.26342902      ;    -0.00011638000000002702     ; 0 
     ['10080m', '360m', '60m', '15m', '25G']       ;   999794   ;      0.26365164      ;      0.26357743      ;     7.421000000001898e-05      ; 1 
      ['5760m', '360m', '0m', '0m', '100G']        ;   999821   ;      0.26336873      ;      0.26394406      ;     -0.000575329999999985      ; 0 
        ['120m', '30m', '0m', '0m', '25G']         ;   999218   ;      0.26305646      ;      0.26393324      ;     -0.0008767800000000214     ; 0 
       ['120m', '60m', '30m', '15m', '25G']        ;   999201   ;      0.2636472       ;      0.26374182      ;     -9.461999999998971e-05     ; 0 
     ['8640m', '1080m', '360m', '0m', '75G']       ;   999809   ;      0.26402801      ;      0.26366255      ;     0.00036545999999998413     ; 1 
       ['120m', '30m', '0m', '0m', '100G']         ;   999843   ;      0.26335776      ;      0.26359314      ;    -0.00023538000000000725     ; 0 
       ['240m', '15m', '0m', '0m', '125G']         ;   991369   ;      0.2633349       ;      0.26396748      ;     -0.0006325799999999937     ; 0 
    ['8640m', '1080m', '120m', '120m', '25G']      ;   999960   ;      0.26737076      ;      0.26676014      ;     0.0006106200000000062      ; 1 
       ['1440m', '15m', '0m', '0m', '50G']         ;  1000075   ;      0.26349798      ;      0.26350433      ;    -6.3499999999883094e-06     ; 0 
      ['2880m', '120m', '60m', '60m', '50G']       ;   997864   ;      0.26350829      ;      0.26334301      ;     0.00016527999999998988     ; 1 
      ['120m', '60m', '30m', '15m', '125G']        ;   997392   ;      0.2635946       ;      0.26332888      ;     0.0002657200000000248      ; 1 
      ['360m', '120m', '60m', '15m', '100G']       ;   999743   ;      0.26305184      ;      0.2016184       ;      0.06143343999999998       ; 1 
       ['720m', '240m', '0m', '0m', '75G']         ;   999452   ;      0.26349625      ;      0.26354286      ;     -4.661000000000248e-05     ; 0 
      ['1440m', '120m', '0m', '0m', '125G']        ;   998174   ;      0.26345009      ;      0.26352081      ;     -7.071999999996859e-05     ; 0 
       ['10080m', '60m', '0m', '0m', '25G']        ;   999265   ;      0.26363915      ;      0.26369613      ;    -5.6979999999984265e-05     ; 0 
       ['360m', '120m', '0m', '0m', '50G']         ;  1000027   ;      0.26374874      ;      0.26379907      ;     -5.033000000004284e-05     ; 0 
      ['240m', '120m', '60m', '15m', '75G']        ;   998339   ;      0.26341677      ;      0.26345199      ;     -3.522000000000247e-05     ; 0 
       ['240m', '30m', '0m', '0m', '100G']         ;   992984   ;      0.26346192      ;      0.26356623      ;    -0.00010430999999999635     ; 0 
       ['1440m', '30m', '0m', '0m', '25G']         ;   997797   ;      0.26411274      ;      0.26416287      ;     -5.012999999998158e-05     ; 0 
      ['2880m', '720m', '540m', '0m', '50G']       ;   999987   ;      0.26455373      ;      0.26448178      ;      7.19499999999873e-05      ; 1 
        ['240m', '30m', '0m', '0m', '25G']         ;   998777   ;      0.26353854      ;      0.26361227      ;     -7.372999999999408e-05     ; 0 
     ['10080m', '120m', '60m', '60m', '100G']      ;   997122   ;      0.26317257      ;      0.26326966      ;     -9.709000000002188e-05     ; 0 
     ['10080m', '240m', '120m', '15m', '50G']      ;   999456   ;      0.26388362      ;      0.26388475      ;    -1.1300000000158406e-06     ; 0 
      ['360m', '120m', '30m', '30m', '125G']       ;   996416   ;      0.26349553      ;      0.26358578      ;     -9.025000000001393e-05     ; 0 
      ['240m', '120m', '60m', '45m', '75G']        ;   999646   ;      0.2628521       ;      0.26291758      ;     -6.548000000000664e-05     ; 0 
      ['8640m', '360m', '60m', '30m', '75G']       ;   999360   ;      0.26379409      ;      0.26369148      ;     0.00010261000000000298     ; 1 
        ['240m', '15m', '0m', '0m', '75G']         ;   987949   ;      0.26369709      ;      0.26377347      ;     -7.637999999998701e-05     ; 0 
     ['2880m', '120m', '60m', '60m', '100G']       ;   998953   ;      0.2633349       ;      0.2633976       ;     -6.270000000002662e-05     ; 0 
     ['5760m', '720m', '30m', '15m', '100G']       ;   999914   ;      0.26393282      ;      0.2638461       ;      8.67200000000401e-05      ; 1 
       ['5760m', '15m', '0m', '0m', '75G']         ;   986954   ;      0.26346886      ;       0.263556       ;     -8.713999999998556e-05     ; 0 
      ['360m', '240m', '30m', '30m', '125G']       ;   999844   ;      0.26378217      ;      0.26385739      ;     -7.522000000004248e-05     ; 0 
       ['8640m', '30m', '0m', '0m', '100G']        ;   999471   ;      0.2633816       ;      0.26345056      ;     -6.89600000000068e-05      ; 0 
       ['120m', '60m', '0m', '0m', '125G']         ;   888000   ;      0.26356313      ;      0.26367313      ;    -0.00010999999999999899     ; 0 
      ['1440m', '240m', '60m', '15m', '25G']       ;  1000015   ;      0.26395568      ;      0.2638438       ;     0.00011188000000000864     ; 1 
     ['8640m', '1440m', '360m', '30m', '50G']      ;   611839   ;      0.26537338      ;      0.2653515       ;     2.1879999999974142e-05     ; 1 
       ['2880m', '60m', '0m', '0m', '100G']        ;   996379   ;      0.26323646      ;      0.26330459      ;     -6.812999999999958e-05     ; 0 
     ['1440m', '720m', '240m', '15m', '75G']       ;   999890   ;      0.26384205      ;      0.26376492      ;     7.712999999998083e-05      ; 1 
      ['5760m', '240m', '0m', '0m', '100G']        ;   999873   ;      0.26329607      ;      0.26335853      ;     -6.245999999998642e-05     ; 0 
     ['1440m', '720m', '120m', '45m', '75G']       ;   999685   ;      0.26391223      ;      0.26378968      ;     0.00012254999999999905     ; 1 
        ['240m', '30m', '0m', '0m', '50G']         ;   996237   ;      0.26350898      ;      0.26362014      ;    -0.00011115999999999904     ; 0 
        ['720m', '15m', '0m', '0m', '75G']         ;   986606   ;      0.26347035      ;      0.26361114      ;    -0.00014079000000000175     ; 0 
     ['5760m', '1080m', '60m', '15m', '50G']       ;   999947   ;      0.26482475      ;      0.26475915      ;     6.559999999999899e-05      ; 1 
     ['10080m', '240m', '120m', '60m', '50G']      ;   999611   ;      0.26366463      ;      0.26361412      ;     5.051000000000361e-05      ; 1 
      ['5760m', '1080m', '0m', '0m', '75G']        ;   999900   ;      0.26435962      ;      0.26427951      ;     8.011000000002211e-05      ; 1 
       ['240m', '60m', '30m', '30m', '50G']        ;  1000070   ;      0.26367235      ;      0.26379129      ;    -0.00011894000000001181     ; 0 
       ['2880m', '30m', '0m', '0m', '125G']        ;   995742   ;      0.26335311      ;      0.26345485      ;    -0.00010174000000001682     ; 0 
      ['2880m', '60m', '30m', '15m', '25G']        ;   999129   ;      0.26355723      ;      0.26356289      ;     -5.660000000018428e-06     ; 0 
        ['360m', '15m', '0m', '0m', '25G']         ;   998490   ;      0.26288512      ;      0.26293746      ;    -5.2339999999984066e-05     ; 0 
      ['360m', '60m', '30m', '30m', '100G']        ;   999887   ;      0.26320493      ;      0.26331493      ;    -0.00010999999999999899     ; 0 
     ['8640m', '240m', '120m', '15m', '125G']      ;   998500   ;      0.26409325      ;      0.26416102      ;     -6.777000000002253e-05     ; 0 
      ['360m', '120m', '30m', '0m', '125G']        ;   997877   ;      0.2636182       ;      0.26368189      ;     -6.368999999994962e-05     ; 0 
     ['10080m', '720m', '120m', '30m', '75G']      ;   999861   ;      0.26425925      ;      0.26416907      ;     9.017999999999526e-05      ; 1 
       ['360m', '60m', '30m', '15m', '50G']        ;   998238   ;      0.26366952      ;      0.26378587      ;     -0.0001163499999999873     ; 0 
      ['720m', '360m', '240m', '60m', '50G']       ;   999725   ;      0.26418936      ;      0.26410583      ;     8.352999999999833e-05      ; 1 
       ['360m', '240m', '0m', '0m', '100G']        ;   999752   ;      0.26378995      ;      0.2638258       ;    -3.5850000000003934e-05     ; 0 
       ['1440m', '60m', '0m', '0m', '50G']         ;  1000011   ;      0.26348895      ;      0.26353753      ;    -4.8580000000020274e-05     ; 0 
      ['240m', '120m', '60m', '60m', '100G']       ;   997845   ;       0.263632       ;      0.26373115      ;     -9.915000000004781e-05     ; 0 
       ['5760m', '30m', '0m', '0m', '75G']         ;   999081   ;      0.26345751      ;      0.2635614       ;    -0.00010388999999999537     ; 0 
        ['120m', '15m', '0m', '0m', '50G']         ;   993834   ;      0.26347992      ;      0.26357391      ;     -9.399000000004376e-05     ; 0 
     ['10080m', '720m', '540m', '30m', '25G']      ;   999897   ;      0.26560169      ;      0.2655119       ;      8.97899999999785e-05      ; 1 
      ['2880m', '120m', '0m', '0m', '100G']        ;   998169   ;      0.26328886      ;      0.26332566      ;    -3.6800000000003497e-05     ; 0 
    ['10080m', '720m', '240m', '30m', '100G']      ;   999776   ;      0.26419461      ;      0.26413083      ;     6.378000000001327e-05      ; 1 
       ['240m', '120m', '0m', '0m', '125G']        ;   999498   ;      0.26314834      ;      0.26323301      ;     -8.46700000000089e-05      ; 0 
      ['240m', '120m', '30m', '30m', '125G']       ;   997766   ;       0.263652       ;      0.26371005      ;    -5.8049999999976176e-05     ; 0 
    ['2880m', '1440m', '120m', '120m', '100G']     ;   999782   ;      0.26438293      ;      0.26429737      ;     8.556000000004005e-05      ; 1 
   ['10080m', '1440m', '1080m', '60m', '125G']     ;   999888   ;      0.26403457      ;      0.26396212      ;     7.245000000000168e-05      ; 1 
     ['8640m', '720m', '240m', '60m', '100G']      ;   999788   ;      0.26391977      ;       0.263832       ;     8.776999999998703e-05      ; 1 
     ['8640m', '1080m', '60m', '30m', '125G']      ;   999886   ;      0.26381361      ;      0.26372406      ;      8.95499999999938e-05      ; 1 
       ['1440m', '30m', '0m', '0m', '75G']         ;   999875   ;      0.26344606      ;      0.26359248      ;    -0.00014642000000003597     ; 0 
       ['120m', '60m', '0m', '0m', '100G']         ;   995802   ;      0.26353922      ;      0.26365638      ;    -0.00011716000000000504     ; 0 
      ['8640m', '720m', '30m', '0m', '75G']        ;   999969   ;      0.26398623      ;      0.2639091       ;     7.712999999998083e-05      ; 1 
       ['240m', '120m', '30m', '0m', '50G']        ;   999888   ;      0.26393905      ;      0.26396334      ;     -2.428999999998238e-05     ; 0 
     ['2880m', '720m', '60m', '15m', '100G']       ;   999551   ;      0.26380011      ;      0.26370257      ;     9.753999999995155e-05      ; 1 
     ['2880m', '1440m', '240m', '30m', '50G']      ;   999963   ;      0.26554903      ;      0.26544726      ;     0.00010177000000000103     ; 1 
      ['2880m', '1080m', '0m', '0m', '100G']       ;   999938   ;      0.26418477      ;      0.26411131      ;     7.346000000002517e-05      ; 1 
      ['1440m', '1080m', '30m', '0m', '25G']       ;   999962   ;      0.26723826      ;      0.26716372      ;     7.454000000001182e-05      ; 1 
     ['10080m', '1080m', '0m', '0m', '100G']       ;   999946   ;      0.26380706      ;      0.26372394      ;     8.311999999999209e-05      ; 1 
    ['8640m', '1080m', '360m', '30m', '125G']      ;   924000   ;      0.26366198      ;      0.2635929       ;     6.907999999999914e-05      ; 1 
       ['360m', '60m', '30m', '15m', '75G']        ;   998724   ;      0.26310885      ;      0.26329413      ;    -0.00018528000000000988     ; 0 
      ['1440m', '720m', '240m', '0m', '25G']       ;   999914   ;      0.26582423      ;      0.26574358      ;     8.065000000001543e-05      ; 1 
      ['10080m', '120m', '0m', '0m', '125G']       ;   997406   ;      0.26339912      ;      0.26347703      ;     -7.791000000001436e-05     ; 0 
    ['10080m', '240m', '120m', '60m', '100G']      ;   949352   ;      0.26353973      ;      0.26359975      ;     -6.001999999999397e-05     ; 0 
     ['2880m', '360m', '240m', '15m', '50G']       ;   999894   ;      0.26393825      ;      0.26389596      ;     4.229000000000038e-05      ; 1 
       ['720m', '240m', '0m', '0m', '125G']        ;   999546   ;      0.2635279       ;      0.26360646      ;     -7.856000000000529e-05     ; 0 
     ['10080m', '240m', '60m', '60m', '50G']       ;   999875   ;      0.26369041      ;      0.26363355      ;     5.685999999999192e-05      ; 1 
      ['720m', '360m', '240m', '30m', '25G']       ;   999912   ;      0.26399466      ;      0.26395035      ;     4.4309999999991856e-05     ; 1 
      ['8640m', '720m', '30m', '15m', '25G']       ;   999894   ;      0.26569918      ;      0.26564074      ;     5.843999999999294e-05      ; 1 
      ['720m', '240m', '30m', '15m', '125G']       ;   999084   ;      0.26360399      ;      0.26361051      ;     -6.520000000009851e-06     ; 0 
      ['120m', '60m', '30m', '30m', '125G']        ;   985608   ;      0.26333728      ;      0.26346529      ;    -0.00012801000000001173     ; 0 
      ['10080m', '720m', '0m', '0m', '75G']        ;   999788   ;      0.26407105      ;      0.26395115      ;     0.0001198999999999506      ; 1 
        ['720m', '60m', '0m', '0m', '50G']         ;   998592   ;      0.2636584       ;      0.26373085      ;     -7.245000000000168e-05     ; 0 
       ['240m', '60m', '0m', '0m', '125G']         ;   997774   ;      0.26323518      ;      0.26333079      ;     -9.560999999996822e-05     ; 0 
       ['8640m', '240m', '0m', '0m', '25G']        ;   964622   ;      0.2641747       ;      0.26411933      ;     5.536999999999903e-05      ; 1 
       ['5760m', '720m', '0m', '0m', '50G']        ;   999810   ;      0.26438937      ;      0.26431295      ;     7.642000000002147e-05      ; 1 
    ['8640m', '1440m', '240m', '60m', '125G']      ;   999984   ;      0.26408109      ;      0.26398793      ;     9.316000000003655e-05      ; 1 
     ['5760m', '720m', '120m', '30m', '75G']       ;   999947   ;      0.26436305      ;      0.2642926       ;     7.044999999999968e-05      ; 1 
    ['1440m', '1080m', '240m', '120m', '50G']      ;   999911   ;      0.26459751      ;      0.26452008      ;     7.742999999998945e-05      ; 1 
      ['5760m', '360m', '240m', '0m', '50G']       ;   999629   ;      0.26386291      ;      0.26379776      ;     6.515000000001381e-05      ; 1 
      ['10080m', '360m', '0m', '0m', '50G']        ;   999937   ;      0.26424512      ;      0.26413789      ;     0.0001072300000000137      ; 1 
      ['720m', '240m', '30m', '30m', '75G']        ;   999561   ;      0.26350674      ;      0.26345763      ;     4.911000000001886e-05      ; 1 
     ['10080m', '1440m', '60m', '0m', '25G']       ;   999945   ;      0.27056283      ;      0.27049565      ;     6.718000000000002e-05      ; 1 
      ['1440m', '60m', '30m', '15m', '25G']        ;   998503   ;      0.26355985      ;      0.26361889      ;    -5.9040000000010195e-05     ; 0 
      ['240m', '120m', '60m', '30m', '75G']        ;   998052   ;      0.26342157      ;      0.26352304      ;     -0.0001014699999999924     ; 0 
       ['8640m', '30m', '0m', '0m', '75G']         ;   995380   ;      0.2632772       ;      0.26345986      ;    -0.00018266000000000115     ; 0 
